0,1,2,3,4,5,6,trajectory_file,trajectory_id
-3055.0,42246.8,0.1292462,8.9916,292.5975,133.268,37.6437,eledebtrain069.dat,eledebtrain069
-1775.0,42215.94,0.0687765,11.686,306.9784,220.0972,26.8112,eledebtrain069.dat,eledebtrain069
1915.0,42164.89,0.1008123,15.8282,54.9366,316.9462,5.7368,eledebtrain070.dat,eledebtrain070
3055.0,42207.34,0.0681437,16.2439,316.1376,0.2969,358.8302,eledebtrain070.dat,eledebtrain070
3505.0,42223.18,0.0353416,16.1682,102.6133,197.1567,351.9659,eledebtrain070.dat,eledebtrain070
3725.0,42278.63,0.1403687,15.9214,315.2637,333.5547,356.3655,eledebtrain070.dat,eledebtrain070
3915.0,42245.85,0.0800483,16.095,43.076,238.2255,349.6117,eledebtrain070.dat,eledebtrain070
5235.0,42302.19,0.1145369,14.9017,193.7661,23.1576,343.3314,eledebtrain070.dat,eledebtrain070
5475.0,42183.44,0.1461601,14.75,247.832,313.4811,342.6324,eledebtrain070.dat,eledebtrain070
6995.0,42287.26,0.158005,11.5921,127.1397,13.8222,321.1813,eledebtrain070.dat,eledebtrain070
-4385.0,42247.85,0.2905597,23.2561,53.3409,221.7221,68.0247,eledebtrain071.dat,eledebtrain071
-3675.0,42297.31,0.2760308,27.7858,130.3141,226.4753,52.5105,eledebtrain071.dat,eledebtrain071
-2125.0,42235.54,0.2749508,34.6574,159.0758,304.6921,19.2482,eledebtrain071.dat,eledebtrain071
-1185.0,42329.49,0.1851222,36.2555,203.284,244.6481,1.9494,eledebtrain071.dat,eledebtrain071
5015.0,42310.79,0.1347373,6.9838,177.2424,91.6474,158.0117,eledebtrain071.dat,eledebtrain071
3725.0,42308.45,0.032828,18.6468,82.8079,67.9385,20.3049,eledebtrain072.dat,eledebtrain072
5515.0,42244.97,0.0298,20.5087,62.4267,129.9844,360.9923,eledebtrain072.dat,eledebtrain072
465.0,42328.01,0.0570796,15.1873,98.9688,22.1518,17.7924,eledebtrain073.dat,eledebtrain073
1465.0,42329.7,0.1172441,15.8979,244.0117,247.2495,11.1273,eledebtrain073.dat,eledebtrain073
1695.0,42239.8,0.1422309,16.3007,257.2119,156.8128,9.501,eledebtrain073.dat,eledebtrain073
2185.0,42221.34,0.1344052,16.4678,354.434,248.8779,6.1661,eledebtrain073.dat,eledebtrain073
2565.0,42223.45,0.1252908,16.7903,210.2017,264.0471,3.7216,eledebtrain073.dat,eledebtrain073
2965.0,42218.21,0.1016384,16.4905,42.1755,290.0804,0.9768,eledebtrain073.dat,eledebtrain073
4675.0,42225.77,0.1523095,16.3593,239.5444,231.5369,341.6842,eledebtrain073.dat,eledebtrain073
5285.0,42331.34,0.0600002,16.2533,126.6571,128.905,346.2606,eledebtrain073.dat,eledebtrain073
5695.0,42252.68,0.092943,15.4435,288.6219,186.7567,339.8861,eledebtrain073.dat,eledebtrain073
6545.0,42309.97,0.1595187,13.6561,261.821,287.336,324.8206,eledebtrain073.dat,eledebtrain073
7005.0,42239.51,0.1267233,12.3051,34.9602,356.0804,330.6391,eledebtrain073.dat,eledebtrain073
7255.0,42226.08,0.1471732,11.8513,23.3286,281.8181,325.8063,eledebtrain073.dat,eledebtrain073
-2725.0,42205.49,0.072393,11.2348,203.604,355.5605,70.8696,eledebtrain074.dat,eledebtrain074
-2235.0,42312.22,0.0384696,12.4883,183.3875,342.588,62.3255,eledebtrain074.dat,eledebtrain074
-1335.0,42246.94,0.0859579,14.0017,100.8467,11.3008,48.914,eledebtrain074.dat,eledebtrain074
-1035.0,42315.94,0.066916,14.6323,88.4394,5.1579,45.513,eledebtrain074.dat,eledebtrain074
55.0,42261.49,0.0559135,16.4644,344.4059,34.6786,32.1564,eledebtrain074.dat,eledebtrain074
2005.0,42195.24,0.0819914,17.5695,142.043,104.465,12.8029,eledebtrain074.dat,eledebtrain074
3875.0,42204.28,0.0804375,18.3168,318.9005,154.9057,355.0346,eledebtrain074.dat,eledebtrain074
5125.0,42201.24,0.0529827,18.2299,170.9227,216.7614,337.0576,eledebtrain074.dat,eledebtrain074
5365.0,42180.25,0.0821127,17.6349,175.0687,202.1729,336.2928,eledebtrain074.dat,eledebtrain074
6565.0,42304.03,0.070001,16.5359,38.2654,256.3054,322.5442,eledebtrain074.dat,eledebtrain074
6975.0,42181.28,0.0563493,15.5119,351.0464,275.8945,316.4969,eledebtrain074.dat,eledebtrain074
45.0,42226.01,0.0604126,30.4197,170.5207,100.7735,21.0866,eledebtrain075.dat,eledebtrain075
2825.0,42186.03,0.4067613,23.8454,314.9171,185.0885,320.5806,eledebtrain075.dat,eledebtrain075
3375.0,42225.38,0.2435425,20.2183,142.0566,127.7875,307.1292,eledebtrain075.dat,eledebtrain075
3685.0,42219.54,0.0705267,16.6862,192.0205,149.2248,306.3957,eledebtrain075.dat,eledebtrain075
5785.0,42207.23,0.2924817,6.2739,200.8,86.1667,81.3377,eledebtrain075.dat,eledebtrain075
7245.0,42203.29,0.3032431,20.102,136.9605,121.0712,47.6385,eledebtrain075.dat,eledebtrain075
3105.0,42216.29,0.324647,4.4038,68.8906,184.3502,306.6645,eledebtrain076.dat,eledebtrain076
4905.0,42216.11,0.2737908,15.7059,9.2225,74.142,49.2561,eledebtrain076.dat,eledebtrain076
-2625.0,42347.66,0.7251611,14.4326,138.824,299.3943,295.0931,eledebtrain077.dat,eledebtrain077
-1755.0,42359.7,0.2802145,24.5522,291.4073,252.3704,29.4511,eledebtrain077.dat,eledebtrain077
-1035.0,42308.32,0.0266666,28.1253,149.3001,107.2533,344.7422,eledebtrain077.dat,eledebtrain077
-535.0,42239.39,0.7894803,18.4467,21.7506,162.9303,315.3947,eledebtrain077.dat,eledebtrain077
-275.0,42295.92,0.5239885,9.8895,216.8614,116.0447,308.1377,eledebtrain077.dat,eledebtrain077
185.0,42318.52,0.7841332,19.1409,135.6687,42.3652,56.445,eledebtrain077.dat,eledebtrain077
1195.0,42290.39,0.7882689,30.6768,81.2324,32.5073,346.0701,eledebtrain077.dat,eledebtrain077
1595.0,42283.11,0.6915645,17.8486,105.8506,70.291,308.6468,eledebtrain077.dat,eledebtrain077
1935.0,42325.41,0.698326,4.8989,224.1136,72.0014,287.418,eledebtrain077.dat,eledebtrain077
2225.0,42265.75,0.7714045,8.7039,62.0158,240.9928,76.0942,eledebtrain077.dat,eledebtrain077
4865.0,42322.28,0.5117998,16.3689,153.1175,47.8054,44.209,eledebtrain077.dat,eledebtrain077
5215.0,42231.52,0.5452231,27.7228,285.0856,43.0994,30.6436,eledebtrain077.dat,eledebtrain077
5635.0,42228.9,0.7701808,32.6284,324.3287,79.6637,2.4624,eledebtrain077.dat,eledebtrain077
5955.0,42317.64,0.7510969,29.6148,140.7882,66.3563,339.4431,eledebtrain077.dat,eledebtrain077
625.0,42335.58,0.0625084,17.1606,41.5942,42.0754,0.6396,eledebtrain078.dat,eledebtrain078
1165.0,42175.12,0.0671826,17.0664,318.1582,51.7475,360.855,eledebtrain078.dat,eledebtrain078
1405.0,42193.54,0.0616199,17.0945,281.093,61.9155,352.9229,eledebtrain078.dat,eledebtrain078
2325.0,42323.1,0.0694107,16.289,132.0359,85.9424,343.4993,eledebtrain078.dat,eledebtrain078
5355.0,42332.27,0.0711926,12.788,14.7595,172.7939,317.4591,eledebtrain078.dat,eledebtrain078
5945.0,42173.53,0.0668311,12.0775,288.4484,183.224,302.6373,eledebtrain078.dat,eledebtrain078
6745.0,42286.67,0.068137,10.6258,164.2016,204.3035,300.7573,eledebtrain078.dat,eledebtrain078
7015.0,42265.26,0.0615175,9.9831,122.7644,216.5783,289.9877,eledebtrain078.dat,eledebtrain078
-1035.0,42201.53,0.0830466,16.138,315.9865,303.4706,25.7137,eledebtrain079.dat,eledebtrain079
1455.0,42266.38,0.0657514,17.3957,26.1788,297.9026,354.5895,eledebtrain079.dat,eledebtrain079
2115.0,42237.62,0.0244561,16.8573,21.7549,224.202,354.8672,eledebtrain079.dat,eledebtrain079
4275.0,42301.76,0.0438667,15.385,190.1285,159.6169,333.6412,eledebtrain079.dat,eledebtrain079
6235.0,42292.49,0.0396146,12.6852,96.0137,26.0387,318.1954,eledebtrain079.dat,eledebtrain079
-1135.0,42285.47,0.1579785,34.7329,38.5755,330.4916,346.7779,eledebtrain080.dat,eledebtrain080
-435.0,42262.57,0.1100508,28.4268,206.1049,329.6075,321.7391,eledebtrain080.dat,eledebtrain080
-135.0,42272.83,0.1750627,22.9685,332.9287,115.5307,311.0933,eledebtrain080.dat,eledebtrain080
575.0,42246.76,0.186891,8.3823,145.1237,125.5199,284.4628,eledebtrain080.dat,eledebtrain080
965.0,42235.68,0.0276625,0.3707,66.9612,351.9655,32.4946,eledebtrain080.dat,eledebtrain080
2535.0,42277.79,0.5359281,32.7011,76.8918,241.1853,39.2309,eledebtrain080.dat,eledebtrain080
3365.0,42274.93,0.3908886,38.207,131.3844,308.4661,0.3063,eledebtrain080.dat,eledebtrain080
5175.0,42289.55,0.2283206,17.3847,333.9707,338.7878,290.6828,eledebtrain080.dat,eledebtrain080
6195.0,42234.33,0.4443311,6.6143,91.4415,125.4305,99.6064,eledebtrain080.dat,eledebtrain080
6745.0,42274.91,0.4307074,18.694,41.5394,58.7602,75.0996,eledebtrain080.dat,eledebtrain080
7195.0,42260.1,0.5737928,26.2686,224.3108,117.0048,52.1526,eledebtrain080.dat,eledebtrain080
-1575.0,42289.57,0.2758972,24.1089,142.2479,192.4609,15.2035,eledebtrain081.dat,eledebtrain081
-815.0,42245.72,0.3395329,25.551,173.277,218.9387,2.5262,eledebtrain081.dat,eledebtrain081
1335.0,42172.61,0.2725825,18.1058,343.8208,222.9389,330.729,eledebtrain081.dat,eledebtrain081
3505.0,42250.3,0.2235369,6.8122,155.9437,180.0271,3.416,eledebtrain081.dat,eledebtrain081
4185.0,42256.94,0.0838334,9.9661,242.8989,123.2365,27.6715,eledebtrain081.dat,eledebtrain081
4755.0,42214.78,0.3523826,13.9542,165.253,233.6548,32.7988,eledebtrain081.dat,eledebtrain081
5065.0,42288.64,0.3863112,15.2463,218.4141,206.7367,29.2661,eledebtrain081.dat,eledebtrain081
5595.0,42238.64,0.0785179,18.1646,159.3825,311.6103,24.9567,eledebtrain081.dat,eledebtrain081
5895.0,42261.84,0.2646574,19.82,223.9752,264.546,22.0622,eledebtrain081.dat,eledebtrain081
6495.0,42231.31,0.3664584,21.3586,340.9982,205.6106,13.9116,eledebtrain081.dat,eledebtrain081
6825.0,42228.9,0.3126106,22.0533,20.0265,192.4811,9.4645,eledebtrain081.dat,eledebtrain081
-4145.0,42203.65,0.0923044,8.5755,51.0138,239.8936,33.5983,eledebtrain082.dat,eledebtrain082
-3675.0,42239.15,0.1009132,9.1846,307.997,250.0213,32.3308,eledebtrain082.dat,eledebtrain082
-3295.0,42261.25,0.1011367,9.9456,229.7127,253.1657,30.0928,eledebtrain082.dat,eledebtrain082
-1825.0,42244.65,0.0991423,11.6559,291.5868,296.3868,18.0688,eledebtrain082.dat,eledebtrain082
-425.0,42280.75,0.0858584,12.5406,351.6547,327.8386,4.7181,eledebtrain082.dat,eledebtrain082
-135.0,42250.38,0.0853989,12.6734,291.6399,345.2605,2.2018,eledebtrain082.dat,eledebtrain082
245.0,42213.78,0.085803,12.4047,214.1903,351.4553,359.3818,eledebtrain082.dat,eledebtrain082
555.0,42308.35,0.0904499,11.9456,146.3425,8.9765,359.2484,eledebtrain082.dat,eledebtrain082
1165.0,42331.74,0.0958822,11.8794,23.0921,18.9519,358.8989,eledebtrain082.dat,eledebtrain082
2005.0,42184.32,0.0940248,10.9395,200.5779,46.9256,343.3867,eledebtrain082.dat,eledebtrain082
2465.0,42270.5,0.0856434,10.6115,107.7825,54.7966,342.5477,eledebtrain082.dat,eledebtrain082
3685.0,42286.65,0.0898672,9.9646,222.7157,76.5341,342.2378,eledebtrain082.dat,eledebtrain082
5475.0,42257.52,0.0874187,8.813,205.3996,124.4472,333.545,eledebtrain082.dat,eledebtrain082
-245.0,42207.49,0.086437,21.2515,77.0109,208.8581,27.2399,eledebtrain083.dat,eledebtrain083
1115.0,42227.06,0.0973175,21.5212,176.3329,254.4166,10.2706,eledebtrain083.dat,eledebtrain083
2215.0,42281.97,0.0555384,7.8962,237.2176,126.024,283.8566,eledebtrain084.dat,eledebtrain084
3275.0,42314.98,0.0718343,4.6934,154.9328,93.5945,84.6743,eledebtrain084.dat,eledebtrain084
6805.0,42242.22,0.3663905,29.9573,97.1688,117.2588,6.3401,eledebtrain084.dat,eledebtrain084
-4085.0,42305.48,0.1994009,23.9702,339.3003,114.0675,40.7778,eledebtrain085.dat,eledebtrain085
-2875.0,42278.57,0.1442673,29.8735,44.3733,24.7832,18.2504,eledebtrain085.dat,eledebtrain085
-945.0,42299.42,0.3455049,30.2999,62.7977,104.0541,342.8092,eledebtrain085.dat,eledebtrain085
-425.0,42324.49,0.1874599,27.8023,174.6221,184.4159,328.316,eledebtrain085.dat,eledebtrain085
-225.0,42331.06,0.329645,27.8693,183.6271,113.9491,326.3042,eledebtrain085.dat,eledebtrain085
5.0,42284.58,0.0255784,26.2514,112.2743,112.0115,321.5725,eledebtrain085.dat,eledebtrain085
285.0,42252.19,0.2433697,24.0678,306.1709,187.0682,318.8575,eledebtrain085.dat,eledebtrain085
1535.0,42212.56,0.2060856,15.1843,342.1962,128.9135,286.9585,eledebtrain085.dat,eledebtrain085
1785.0,42248.14,0.1424447,11.9599,159.0257,235.6419,276.7753,eledebtrain085.dat,eledebtrain085
2355.0,42202.9,0.3661066,7.9116,39.3483,190.8405,260.3683,eledebtrain085.dat,eledebtrain085
2945.0,42205.53,0.0594017,3.0059,248.2363,209.3063,206.4612,eledebtrain085.dat,eledebtrain085
4075.0,42285.94,0.1487838,9.5199,242.9381,331.6878,86.0052,eledebtrain085.dat,eledebtrain085
5365.0,42216.09,0.3104861,20.6359,92.7796,88.8683,55.5928,eledebtrain085.dat,eledebtrain085
5755.0,42293.89,0.283639,22.9818,309.2001,108.8272,45.5756,eledebtrain085.dat,eledebtrain085
6315.0,42250.95,0.2464823,25.7994,209.4305,42.8546,34.788,eledebtrain085.dat,eledebtrain085
4095.0,42109.43,0.6600433,14.7754,43.6709,246.4497,76.2283,eledebtrain086.dat,eledebtrain086
4755.0,42173.99,0.7160492,34.9127,115.0518,247.7042,7.6141,eledebtrain086.dat,eledebtrain086
6865.0,42158.74,0.1587929,35.5183,162.8374,138.9211,356.9593,eledebtrain086.dat,eledebtrain086
1475.0,42331.92,0.1010071,16.6763,182.5737,198.0423,4.7572,eledebtrain087.dat,eledebtrain087
2015.0,42331.77,0.0995824,17.115,100.6183,211.2587,365.8333,eledebtrain087.dat,eledebtrain087
2335.0,42197.85,0.1008017,17.034,50.6761,215.6472,363.3383,eledebtrain087.dat,eledebtrain087
2775.0,42273.97,0.1036768,16.4929,340.1909,231.6407,355.9481,eledebtrain087.dat,eledebtrain087
4105.0,42283.98,0.100682,16.5484,136.6616,268.8102,333.3608,eledebtrain087.dat,eledebtrain087
4355.0,42333.64,0.1079103,16.344,104.2596,275.6096,341.1658,eledebtrain087.dat,eledebtrain087
4535.0,42229.83,0.1013888,16.1851,76.2837,280.6672,335.489,eledebtrain087.dat,eledebtrain087
4875.0,42298.46,0.102105,15.5706,23.3524,284.9701,334.3261,eledebtrain087.dat,eledebtrain087
5065.0,42239.86,0.1098834,15.7525,363.5325,296.8378,331.7185,eledebtrain087.dat,eledebtrain087
6305.0,42332.35,0.1054206,14.0318,165.7502,329.9498,319.9878,eledebtrain087.dat,eledebtrain087
6515.0,42191.52,0.1063694,13.4732,136.9704,338.8451,314.0123,eledebtrain087.dat,eledebtrain087
6705.0,42295.13,0.1059629,13.4991,107.7103,343.3231,310.4706,eledebtrain087.dat,eledebtrain087
6895.0,42217.15,0.1106474,13.1016,81.7799,347.5235,311.3098,eledebtrain087.dat,eledebtrain087
-905.0,42308.89,0.0191784,12.8831,331.2758,23.1999,18.8516,eledebtrain088.dat,eledebtrain088
5.0,42284.97,0.0184684,13.1516,163.5255,337.3053,10.3393,eledebtrain088.dat,eledebtrain088
655.0,42308.57,0.008293,12.8731,310.6046,48.1759,4.9554,eledebtrain088.dat,eledebtrain088
985.0,42186.34,0.0148048,12.8455,202.3466,74.452,2.4844,eledebtrain088.dat,eledebtrain088
2075.0,42297.6,0.0199919,12.5826,282.8268,99.2063,361.2297,eledebtrain088.dat,eledebtrain088
2915.0,42291.72,0.008415,12.5997,119.44,71.6415,346.8679,eledebtrain088.dat,eledebtrain088
4655.0,42182.67,0.023049,11.6629,361.3783,158.4059,338.6322,eledebtrain088.dat,eledebtrain088
5075.0,42341.93,0.0153487,11.795,244.5376,172.2988,341.6718,eledebtrain088.dat,eledebtrain088
5425.0,42266.42,0.0196456,11.2914,152.3478,186.7655,326.9158,eledebtrain088.dat,eledebtrain088
6125.0,42263.66,0.0253116,10.4931,348.7395,187.9914,328.5514,eledebtrain088.dat,eledebtrain088
-2555.0,42194.67,0.0219999,10.7449,238.8088,304.3587,46.0526,eledebtrain089.dat,eledebtrain089
-2165.0,42334.94,0.0231901,11.4319,164.0498,324.0325,41.8493,eledebtrain089.dat,eledebtrain089
-1985.0,42195.13,0.0200776,11.5977,115.2654,350.1765,38.993,eledebtrain089.dat,eledebtrain089
-435.0,42284.02,0.0175091,13.3839,185.4422,21.2152,22.0468,eledebtrain089.dat,eledebtrain089
-205.0,42175.64,0.024223,13.6047,143.6168,31.0523,20.5202,eledebtrain089.dat,eledebtrain089
865.0,42195.32,0.0253231,13.7536,307.0556,51.3289,10.6446,eledebtrain089.dat,eledebtrain089
1475.0,42172.56,0.0193931,13.8875,196.9145,63.9132,6.0905,eledebtrain089.dat,eledebtrain089
4645.0,42293.78,0.0239491,13.7727,298.8711,158.2114,342.3851,eledebtrain089.dat,eledebtrain089
6645.0,42212.96,0.0172362,11.8454,288.3278,211.283,319.3178,eledebtrain089.dat,eledebtrain089
7205.0,42326.87,0.0241927,10.5297,182.9097,221.2582,318.002,eledebtrain089.dat,eledebtrain089
-3175.0,42206.74,0.1409062,9.7838,187.9472,21.5971,29.9596,eledebtrain090.dat,eledebtrain090
-1815.0,42186.56,0.0297206,12.5819,309.088,361.5075,21.8048,eledebtrain090.dat,eledebtrain090
-985.0,42194.57,0.1202347,13.6415,96.6987,53.7765,14.3568,eledebtrain090.dat,eledebtrain090
-465.0,42203.23,0.1162626,13.6829,274.3047,135.0869,10.4756,eledebtrain090.dat,eledebtrain090
705.0,42208.2,0.0655418,13.4885,360.0398,186.2634,1.3305,eledebtrain090.dat,eledebtrain090
2335.0,42321.21,0.0976322,12.9825,113.958,116.3611,355.0722,eledebtrain090.dat,eledebtrain090
3115.0,42273.75,0.1224667,12.5852,288.929,151.6594,351.7002,eledebtrain090.dat,eledebtrain090
3895.0,42282.32,0.1371189,12.0008,105.078,183.8695,351.6042,eledebtrain090.dat,eledebtrain090
4125.0,42217.6,0.0256911,12.0785,112.0303,129.0478,340.7286,eledebtrain090.dat,eledebtrain090
4715.0,42312.11,0.1310828,11.4811,243.542,236.3846,342.2975,eledebtrain090.dat,eledebtrain090
6455.0,42193.63,0.1168286,9.318,289.6952,223.9377,332.2465,eledebtrain090.dat,eledebtrain090
7265.0,42268.08,0.1457956,7.9661,84.7517,269.1185,325.4173,eledebtrain090.dat,eledebtrain090
-925.0,42274.85,0.0416241,27.7193,87.6552,88.1328,23.5858,eledebtrain091.dat,eledebtrain091
-455.0,42184.38,0.147501,28.4728,281.4765,205.3707,16.108,eledebtrain091.dat,eledebtrain091
455.0,42220.43,0.1184236,28.7962,56.1454,334.7635,2.0938,eledebtrain091.dat,eledebtrain091
1515.0,42237.05,0.1618395,28.3039,315.7566,325.8255,343.9585,eledebtrain091.dat,eledebtrain091
1785.0,42170.99,0.1690106,27.8317,335.1168,273.1345,338.1811,eledebtrain091.dat,eledebtrain091
3455.0,42255.85,0.0581467,23.6621,350.8619,84.568,320.931,eledebtrain091.dat,eledebtrain091
3835.0,42198.84,0.0455305,22.5137,282.255,110.25,317.7582,eledebtrain091.dat,eledebtrain091
4845.0,42312.96,0.1526532,18.3102,249.5036,48.2814,296.867,eledebtrain091.dat,eledebtrain091
6095.0,42286.57,0.0451384,13.0736,267.1631,286.73,269.3358,eledebtrain091.dat,eledebtrain091
6675.0,42205.69,0.1517072,10.5986,38.8376,100.3102,252.4102,eledebtrain091.dat,eledebtrain091
7195.0,42236.85,0.0369036,8.3972,145.9232,316.5102,235.2187,eledebtrain091.dat,eledebtrain091
1645.0,42326.56,0.0974779,11.9866,131.7663,181.2972,36.7729,eledebtrain092.dat,eledebtrain092
2085.0,42285.08,0.1057927,12.3914,33.2452,192.8668,32.6202,eledebtrain092.dat,eledebtrain092
5615.0,42288.06,0.1005276,16.1342,292.3062,285.7485,353.48,eledebtrain092.dat,eledebtrain092
6395.0,42212.8,0.0997477,15.7687,113.1228,306.4443,346.8731,eledebtrain092.dat,eledebtrain092
6795.0,42248.88,0.1001157,15.711,20.9735,317.4315,342.0009,eledebtrain092.dat,eledebtrain092
1865.0,42214.69,0.0934553,11.1897,88.15,37.0215,353.9594,eledebtrain093.dat,eledebtrain093
3285.0,42345.16,0.0631085,10.5674,71.3375,75.351,343.3795,eledebtrain093.dat,eledebtrain093
4955.0,42298.49,0.119484,9.3741,346.5621,129.8407,341.0694,eledebtrain093.dat,eledebtrain093
7165.0,42253.13,0.1174895,6.6066,134.5531,173.36,323.6253,eledebtrain093.dat,eledebtrain093
715.0,42256.87,0.0113436,16.771,150.7146,273.5356,0.7955,eledebtrain094.dat,eledebtrain094
1965.0,42335.36,0.0058341,16.3758,173.0767,27.2959,344.21,eledebtrain094.dat,eledebtrain094
4135.0,42259.31,0.0100582,14.7494,140.2097,43.2187,323.6253,eledebtrain094.dat,eledebtrain094
5005.0,42230.1,0.0020998,13.4101,200.0867,190.5598,323.9456,eledebtrain094.dat,eledebtrain094
5835.0,42308.05,0.0072947,12.362,255.721,347.8878,314.4825,eledebtrain094.dat,eledebtrain094
7185.0,42268.03,0.0052873,9.7895,204.121,179.489,293.2343,eledebtrain094.dat,eledebtrain094
2245.0,42257.0,0.0060114,16.6082,257.0363,266.9459,11.7611,eledebtrain095.dat,eledebtrain095
4785.0,42270.83,0.0242897,17.4849,190.7397,287.9559,351.9404,eledebtrain095.dat,eledebtrain095
-95.0,42269.02,0.4999462,32.8241,0.3377,176.0181,344.6816,eledebtrain096.dat,eledebtrain096
305.0,42286.87,0.4109015,29.343,90.4517,194.2309,332.2906,eledebtrain096.dat,eledebtrain096
2835.0,42301.83,0.393619,5.7807,322.2199,51.5134,93.3111,eledebtrain096.dat,eledebtrain096
3015.0,42229.33,0.3667552,5.5992,292.6918,0.0422,72.882,eledebtrain096.dat,eledebtrain096
4885.0,42293.1,0.4900493,30.1191,185.0401,50.2471,28.5865,eledebtrain096.dat,eledebtrain096
-5.0,42185.74,0.0836567,17.4587,204.3445,7.8311,7.4269,eledebtrain097.dat,eledebtrain097
1195.0,42226.0,0.128677,17.305,24.2484,51.8259,357.3461,eledebtrain097.dat,eledebtrain097
1525.0,42284.14,0.1089908,17.1536,353.8874,52.8684,353.9811,eledebtrain097.dat,eledebtrain097
1845.0,42304.02,0.0800778,16.9203,305.8405,61.1849,346.4792,eledebtrain097.dat,eledebtrain097
2345.0,42285.49,0.1367284,16.2333,218.2339,91.4409,348.9738,eledebtrain097.dat,eledebtrain097
2655.0,42326.55,0.1178719,15.9019,195.1476,84.2004,335.3514,eledebtrain097.dat,eledebtrain097
3235.0,42264.97,0.0802823,15.2052,80.7073,131.9317,339.508,eledebtrain097.dat,eledebtrain097
3865.0,42222.79,0.1339499,14.9428,7.1003,136.1226,333.536,eledebtrain097.dat,eledebtrain097
4765.0,42269.29,0.0657075,13.5031,252.2165,154.3837,326.4501,eledebtrain097.dat,eledebtrain097
5455.0,42228.22,0.0841035,12.5085,137.7856,194.761,312.5167,eledebtrain097.dat,eledebtrain097
5925.0,42183.84,0.0782528,11.5545,114.8489,170.2757,313.384,eledebtrain097.dat,eledebtrain097
6185.0,42255.65,0.0916815,11.2134,43.1864,219.6466,306.5929,eledebtrain097.dat,eledebtrain097
6525.0,42216.0,0.109994,10.3791,1.1256,228.0009,305.1909,eledebtrain097.dat,eledebtrain097
1505.0,42267.57,0.2069732,15.0006,103.094,284.4358,350.2191,eledebtrain098.dat,eledebtrain098
1905.0,42189.3,0.1428093,14.8244,121.0955,305.8811,352.8191,eledebtrain098.dat,eledebtrain098
2195.0,42279.12,0.2724186,14.5095,183.1048,270.9683,351.3712,eledebtrain098.dat,eledebtrain098
3135.0,42230.93,0.1457142,13.7738,340.9866,196.2157,349.3519,eledebtrain098.dat,eledebtrain098
3415.0,42196.33,0.0588722,13.6227,229.8641,336.713,351.5029,eledebtrain098.dat,eledebtrain098
4135.0,42236.76,0.0989119,13.0681,288.2103,333.7153,356.3896,eledebtrain098.dat,eledebtrain098
4425.0,42209.92,0.2501705,12.937,352.7322,295.6648,349.9126,eledebtrain098.dat,eledebtrain098
4885.0,42224.07,0.068589,12.6836,352.0767,342.6451,352.6626,eledebtrain098.dat,eledebtrain098
5635.0,42269.31,0.0390698,12.1944,45.5069,357.4503,352.9886,eledebtrain098.dat,eledebtrain098
5815.0,42262.7,0.2923281,12.0693,148.4536,270.5068,353.1721,eledebtrain098.dat,eledebtrain098
6345.0,42225.76,0.103464,11.5509,109.2168,350.6502,357.8597,eledebtrain098.dat,eledebtrain098
6545.0,42192.6,0.2886938,11.2784,211.5452,274.069,356.0003,eledebtrain098.dat,eledebtrain098
6805.0,42158.56,0.1119646,11.0112,284.5384,219.102,349.8065,eledebtrain098.dat,eledebtrain098
7265.0,42208.27,0.2742037,10.6129,281.5372,268.7486,360.4671,eledebtrain098.dat,eledebtrain098
-3035.0,42298.29,0.0164799,13.6472,19.7884,257.8534,29.9009,eledebtrain099.dat,eledebtrain099
-235.0,42249.88,0.1497848,20.2557,79.3143,360.505,356.3467,eledebtrain100.dat,eledebtrain100
